Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_id,source,pulled_at
2021-02-24 00:00:00-05:00,17.838502464797774,18.592337461888263,17.769971654030503,18.496395111083984,974900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-02-25 00:00:00-05:00,18.609427173828198,18.630104788394657,18.09249864122186,18.18899154663086,724200,0.154,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-02-26 00:00:00-05:00,18.237238713732204,18.402657007509237,17.575570797093228,18.12006950378418,657500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-01 00:00:00-05:00,18.285497726968387,18.60254680332843,18.19589598652361,18.264820098876953,855600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-02 00:00:00-05:00,18.39576891067825,18.402661450801258,18.168320345089363,18.182104110717773,1116500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-03 00:00:00-05:00,18.32684606863083,18.57497227143885,18.154536497706975,18.195890426635742,843100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-04 00:00:00-05:00,18.188995816030435,18.43712199060024,17.84437671340239,17.927085876464844,1094600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-05 00:00:00-05:00,17.940862090602536,18.085601411166966,17.644489598456058,17.885723114013672,911300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-08 00:00:00-05:00,18.126961082259204,18.381979751755434,17.97532917705059,18.29237937927246,705400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-09 00:00:00-05:00,18.34751986899061,18.450905327088304,18.1614252556443,18.168317794799805,519900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-10 00:00:00-05:00,18.264812062385953,18.292382221043702,18.09939505429203,18.140748977661133,571900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-11 00:00:00-05:00,18.29927431658312,18.29927431658312,17.996010444626826,18.00290298461914,557300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-12 00:00:00-05:00,18.05114764403952,18.354411485656097,18.016684947525736,18.319950103759766,761400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-15 00:00:00-04:00,18.42333100101941,18.857551667224165,18.36129947727587,18.81619644165039,604500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-16 00:00:00-04:00,18.912697189868847,18.940266035162423,18.72660255432129,18.72660255432129,569400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-17 00:00:00-04:00,18.76106531709883,18.905806038024632,18.58875574885525,18.671464920043945,482400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-18 00:00:00-04:00,18.685248253554533,18.8368801861658,18.48536854206838,18.574970245361328,395800,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-19 00:00:00-04:00,18.56118495301308,18.809311125913595,18.471583250746765,18.692140579223633,615100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-22 00:00:00-04:00,18.699036146022333,18.878238277545666,18.671467295197584,18.747283935546875,249200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-23 00:00:00-04:00,18.761064324325794,18.823095870780396,18.48536929264846,18.512939453125,341100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-24 00:00:00-04:00,18.63011180598992,18.843775311857204,18.588756561279297,18.588756561279297,554000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-25 00:00:00-04:00,18.588756561279297,18.67146573608281,18.36820051462691,18.588756561279297,404200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-26 00:00:00-04:00,18.609428706449194,18.843769765699793,18.602536167692723,18.80241584777832,398500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-29 00:00:00-04:00,18.84377386488391,18.912697952824683,18.66457176208496,18.66457176208496,642300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-30 00:00:00-04:00,18.71586984619225,18.819846636465993,18.681211356813208,18.75052833557129,260900,0.154,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-03-31 00:00:00-04:00,18.736663454858363,18.785185862943695,18.61189079284668,18.61189079284668,386100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-01 00:00:00-04:00,18.667343745124132,18.708934188591563,18.49404868818408,18.695070266723633,298000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-05 00:00:00-04:00,18.75052134840576,18.861430059653784,18.660408516317787,18.729726791381836,234200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-06 00:00:00-04:00,18.75052553471315,18.854503631591797,18.64654875997093,18.854503631591797,355400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-07 00:00:00-04:00,18.854500868960038,19.000068067842818,18.833704988204115,18.986204147338867,328200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-08 00:00:00-04:00,18.99313478392075,19.40904311510012,18.916885870735427,19.346656799316406,650100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-09 00:00:00-04:00,19.34665760475966,19.388248042968257,19.166430609674155,19.24961280822754,737500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-12 00:00:00-04:00,19.249614059999576,19.402113224772002,19.131773375632065,19.256546020507812,407600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-13 00:00:00-04:00,19.332792620836436,19.526883525356805,19.2010893534003,19.478361129760742,342900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-14 00:00:00-04:00,19.47836463189875,19.637795766704116,19.332796096801758,19.332796096801758,330600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-15 00:00:00-04:00,19.38824768545494,19.547680119564358,19.228816573481687,19.450634002685547,244700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-16 00:00:00-04:00,19.506089217371965,19.554611616876077,19.284271778418173,19.318931579589844,346400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-19 00:00:00-04:00,19.40211312759393,19.40211312759393,19.242682003111796,19.325862884521484,204200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-20 00:00:00-04:00,19.270407010923368,19.485293802333754,19.194158095969648,19.450634002685547,267700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-21 00:00:00-04:00,19.443707462213727,19.58234405517578,19.402117013179726,19.58234405517578,208800,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-22 00:00:00-04:00,19.582344897733766,19.679389723700773,19.45064026096669,19.499162673950195,326300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-23 00:00:00-04:00,19.499162730707717,19.58234495473341,19.457572279763166,19.46450424194336,233500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-26 00:00:00-04:00,19.478361842404112,19.519952279845793,19.374385087731824,19.450634002685547,268600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-27 00:00:00-04:00,19.60313425780432,19.644724694781235,19.42983922790832,19.547679901123047,203300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-28 00:00:00-04:00,19.53381864810188,19.818022430158855,19.53381864810188,19.81109046936035,342700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-29 00:00:00-04:00,19.897505755534944,19.97416907728878,19.779026680687572,19.855690002441406,399300,0.154,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-04-30 00:00:00-04:00,19.848726705731657,20.071745897816403,19.848726705731657,19.946298599243164,605900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-03 00:00:00-04:00,19.981145244364598,20.36445932217248,19.967206212259043,20.21113395690918,488300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-04 00:00:00-04:00,20.22506720082576,20.378392522209058,20.127495333310126,20.218097686767578,404600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-05 00:00:00-04:00,20.32961341448328,20.371429182206757,19.953267517074128,20.092655181884766,450900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-06 00:00:00-04:00,20.085680898948507,20.183251443580787,20.00204938334912,20.13446617126465,207600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-07 00:00:00-04:00,20.092649614460527,20.510811163725773,20.092649614460527,20.475963592529297,456600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-10 00:00:00-04:00,20.524755734773546,20.65717255318164,20.46203141898054,20.496877670288086,736400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-11 00:00:00-04:00,20.39930401816105,20.420211234064023,19.960233874011458,20.169315338134766,598900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-12 00:00:00-04:00,20.120533677122268,20.315674816873805,19.848727857855124,19.883575439453125,429600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-13 00:00:00-04:00,20.211130966572536,20.378395339193798,19.81387791543465,20.26688575744629,375100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-14 00:00:00-04:00,20.371427269472033,20.503845405679076,20.266887195329282,20.48293685913086,642100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-17 00:00:00-04:00,20.482932978388874,20.545657276850473,20.34354668237336,20.40627098083496,328000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-18 00:00:00-04:00,20.455061966967033,20.580510598946205,20.336582851131066,20.48990821838379,447000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-19 00:00:00-04:00,20.455057907761454,20.524751726063855,20.308700756396515,20.51778221130371,851300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-20 00:00:00-04:00,20.51779007233924,20.59445210547449,20.371432864900072,20.413249969482422,548900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-21 00:00:00-04:00,20.48293232943669,20.48293232943669,20.21809744488863,20.329607009887695,364300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-25 00:00:00-04:00,20.392334369237005,20.413242914301815,20.141437145655573,20.26688575744629,412800,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-26 00:00:00-04:00,20.294764316549955,20.47596639437084,20.183253402761494,20.441120147705078,210900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-27 00:00:00-04:00,20.5108139703357,20.52475300072165,20.406273901039317,20.441120147705078,313400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-28 00:00:00-04:00,20.57002863709167,20.598052503801036,20.46493546206467,20.506973266601562,540500,0.154,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-05-31 00:00:00-04:00,20.605069798400393,20.605069798400393,20.492971599122438,20.52800178527832,174900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-01 00:00:00-04:00,20.49297073828292,20.584050020251855,20.41590272839821,20.478958129882812,404500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-02 00:00:00-04:00,20.443922571589823,20.570033341411285,20.324818104126834,20.556020736694336,439800,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-03 00:00:00-04:00,20.513988241382677,20.56303103109748,20.43692023679325,20.45793914794922,194000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-04 00:00:00-04:00,20.506976317953246,20.527993887033787,20.387871860006936,20.47194480895996,169600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-07 00:00:00-04:00,20.492968022120085,20.773213471398755,20.492968022120085,20.724170684814453,424500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-08 00:00:00-04:00,20.780217166764228,20.892315332407435,20.703149176766193,20.850278854370117,268100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-09 00:00:00-04:00,20.920342382580895,20.94135995529094,20.801237904066543,20.829261779785156,920000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-10 00:00:00-04:00,20.892306270383816,20.962367927600514,20.815238313813957,20.941349029541016,190800,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-11 00:00:00-04:00,21.018423565167062,21.018423565167062,20.85027633700357,20.857282638549805,298100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-14 00:00:00-04:00,20.92034054197601,20.990400893266358,20.829259947193687,20.850278854370117,297200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-15 00:00:00-04:00,20.899320793172734,21.039444162741678,20.83626541049826,20.934350967407227,277700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-16 00:00:00-04:00,20.920341080608097,20.955371257155186,20.787224004361114,20.822254180908203,292100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-17 00:00:00-04:00,20.773212598465797,20.81524908001221,20.64009551453389,20.675127029418945,335600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-18 00:00:00-04:00,20.654110279204975,20.745190891109992,20.570037307325048,20.731178283691406,656300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-21 00:00:00-04:00,20.780216329933783,20.969382477957204,20.71716094725931,20.934350967407227,325200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-22 00:00:00-04:00,20.87830358804609,21.088488659525776,20.78021802314493,21.039445877075195,318400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-23 00:00:00-04:00,21.05345888506696,21.249631367388073,21.03944761486351,21.13753318786621,284500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-24 00:00:00-04:00,21.123520160095453,21.16555664249892,20.878304896163147,20.906330108642578,402100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-25 00:00:00-04:00,20.920339316966356,21.011418570099906,20.815246123553575,20.864290237426758,345700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-28 00:00:00-04:00,20.906333424558248,20.913339728789364,20.703154610803583,20.794235229492188,247200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-29 00:00:00-04:00,20.790001748534195,20.944940299970202,20.761830370117508,20.76887321472168,452000,0.154,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-06-30 00:00:00-04:00,20.69844866650899,20.825217198458983,20.48716867544929,20.684364318847656,614500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-02 00:00:00-04:00,20.754790096179622,20.909730010091582,20.72662005755908,20.818174362182617,469800,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-05 00:00:00-04:00,20.754795164210634,21.0153751373291,20.670283684427062,21.0153751373291,277600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-06 00:00:00-04:00,20.966072572351596,21.247779690324837,20.839304033442264,21.219608306884766,835600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-07 00:00:00-04:00,21.15622055385123,21.22664630981254,20.987194978345556,21.078750610351562,560900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-08 00:00:00-04:00,20.881560741820014,21.24778068395385,20.797049274118706,21.226652145385742,530700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-09 00:00:00-04:00,21.254817328454287,21.46609727934627,21.219603107782177,21.43792724609375,403200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-12 00:00:00-04:00,21.44498127009368,21.55062130061276,21.416809878869465,21.494279861450195,193600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-13 00:00:00-04:00,21.578780098926682,21.585822943061107,21.39567018128722,21.43792724609375,429700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-14 00:00:00-04:00,21.374541602004538,21.53652297670574,21.339327383622702,21.45905303955078,199400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-15 00:00:00-04:00,21.437931724947983,21.585827452813998,21.437931724947983,21.48723030090332,195200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-16 00:00:00-04:00,21.536533224851258,21.691471829603525,21.353423231988184,21.37455177307129,304900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-19 00:00:00-04:00,21.268909515850943,21.268909515850943,20.768878175794065,20.804092407226562,591900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-20 00:00:00-04:00,20.775916840860454,21.44497232728703,20.775916840860454,21.297075271606445,670000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-21 00:00:00-04:00,21.30411763008165,21.550611821731387,21.29707478537334,21.409757614135742,387000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-22 00:00:00-04:00,21.381585631312177,21.402712820227723,21.099877241776795,21.17734718322754,213400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-23 00:00:00-04:00,21.177348526830336,21.360458454331734,21.163262837802865,21.27594566345215,231500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-26 00:00:00-04:00,21.282990821954723,21.409759350414358,21.149180791501003,21.247777938842773,265000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-27 00:00:00-04:00,21.409758263405134,21.423843953248912,21.268905394823282,21.325246810913086,234900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-28 00:00:00-04:00,21.311163785209715,21.37454805414517,21.226650978867276,21.290035247802734,263400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-29 00:00:00-04:00,21.44152158468021,21.44152158468021,21.172528489337726,21.229158401489258,225800,0.154,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-07-30 00:00:00-04:00,21.17252630806997,21.420282654519546,21.17252630806997,21.34949493408203,273400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-03 00:00:00-04:00,21.349498616952634,21.399049624757595,21.165451052131562,21.215002059936523,243000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-04 00:00:00-04:00,21.29994642401586,21.31410423979059,21.04511114072518,21.10881996154785,287700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-05 00:00:00-04:00,21.236236579737575,21.328259677511138,21.179606669531484,21.28578758239746,163600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-06 00:00:00-04:00,21.34241602702193,21.498149282017163,21.34241602702193,21.34949493408203,221000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-09 00:00:00-04:00,21.448598412981145,21.448598412981145,21.29994540494943,21.335338592529297,178200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-10 00:00:00-04:00,21.299942452368104,21.39904444398514,21.21499692372252,21.31410026550293,162500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-11 00:00:00-04:00,21.377802744815032,21.63263655497275,21.342408222457728,21.568927764892578,228700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-12 00:00:00-04:00,21.625563960792647,21.873320288936622,21.604328591344803,21.618486404418945,315000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-13 00:00:00-04:00,21.660955684332826,21.72466448474088,21.51230136665963,21.540616989135742,199500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-16 00:00:00-04:00,21.519381286006535,21.63264108092,21.420279302998072,21.462751388549805,217200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-17 00:00:00-04:00,21.476906482337803,21.533536372627456,21.2433080161226,21.32117462158203,340200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-18 00:00:00-04:00,21.399047417763438,21.44152086307036,21.31410322747672,21.384889602661133,174000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-19 00:00:00-04:00,21.30702502537293,21.33533930635143,21.009717649198848,21.130056381225586,733400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-20 00:00:00-04:00,21.18668937541952,21.278712489690953,21.03095608181029,21.23624038696289,333500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-23 00:00:00-04:00,21.236236579737575,21.335338585057347,21.137134574417807,21.28578758239746,202300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-24 00:00:00-04:00,21.349496400149757,21.349496400149757,21.09466112914057,21.28578758239746,263900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-25 00:00:00-04:00,21.307028244584217,21.505232291870556,21.20084731208599,21.4202880859375,330300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-26 00:00:00-04:00,21.36364956164076,21.58309024711859,21.36364956164076,21.547697067260742,241600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-27 00:00:00-04:00,21.590167309637113,21.745899177942974,21.554774132801327,21.696348190307617,220100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-30 00:00:00-04:00,21.706311833335253,21.763227706084503,21.606709395269423,21.756113052368164,197800,0.154,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-08-31 00:00:00-04:00,21.748998745562886,21.820143926879624,21.663625613567973,21.70631217956543,272900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-01 00:00:00-04:00,21.741885544658576,21.862831953884967,21.684969667198015,21.79880142211914,208800,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-02 00:00:00-04:00,21.86994816670734,21.884177476331892,21.62094067620428,21.848604202270508,212700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-03 00:00:00-04:00,21.891293531060867,21.891293531060867,21.68497259925589,21.784576416015625,119300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-07 00:00:00-04:00,21.770347858439838,21.81303443453796,21.507111032374187,21.5497989654541,321400,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-08 00:00:00-04:00,21.542678868803836,21.791684963968404,21.485762996054586,21.756113052368164,176500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-09 00:00:00-04:00,21.70632122352108,21.898412886016974,21.670747939550342,21.720550537109375,201900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-10 00:00:00-04:00,21.77034909859456,21.77034909859456,21.492882945696326,21.51422691345215,277200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-13 00:00:00-04:00,21.606717021333672,21.699204838326622,21.464426610748596,21.62094497680664,502600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-14 00:00:00-04:00,21.642283569578186,21.75611532697784,21.514222503258182,21.571138381958008,347500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-15 00:00:00-04:00,21.592486928679794,21.81303583583386,21.492883102076444,21.777463912963867,350700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-16 00:00:00-04:00,21.343476509441068,21.891292732192326,21.343476509441068,21.791688919067383,468600,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-17 00:00:00-04:00,21.770342358118725,21.912631361490135,21.72054113908966,21.89128875732422,515100,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-20 00:00:00-04:00,21.813038360410562,21.827267673998165,21.364825838257264,21.49288558959961,556300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-21 00:00:00-04:00,21.592484006780882,21.9197499952411,21.549797433716876,21.791688919067383,345700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-22 00:00:00-04:00,21.848603957938185,22.026466255311103,21.791688077058115,21.8557186126709,389300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-23 00:00:00-04:00,21.82015037536621,22.0051273586632,21.78457845268604,21.82015037536621,274200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-24 00:00:00-04:00,21.777471922683223,21.848615794589804,21.706326693794264,21.727670669555664,198900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-27 00:00:00-04:00,21.827263648896995,21.827263648896995,21.613828055388044,21.670743942260742,386300,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-28 00:00:00-04:00,21.72365878632589,21.72365878632589,21.366126538359598,21.3875789642334,452500,0.154,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-29 00:00:00-04:00,21.451934877977514,21.52344160034623,21.366126538359598,21.3875789642334,273900,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-09-30 00:00:00-04:00,21.380433796303933,21.480543779582575,21.094408195245624,21.208818435668945,579700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-10-01 00:00:00-04:00,21.244565362008956,21.43048229323849,21.11585489935215,21.394729614257812,422500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-10-04 00:00:00-04:00,21.280321053183666,21.358978589686494,21.087253298428028,21.344676971435547,316200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-10-05 00:00:00-04:00,21.230265266124054,21.459085686602116,21.094402630011224,21.3875789642334,502700,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-10-06 00:00:00-04:00,21.358977252053347,21.394729931564274,21.123006021200247,21.380428314208984,460200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-10-07 00:00:00-04:00,21.38757672863979,21.773712170742645,21.38757672863979,21.58779525756836,513000,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-10-08 00:00:00-04:00,21.57349199827632,21.723654860625,21.480534230709573,21.637847900390625,464500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-10-12 00:00:00-04:00,21.666456398337896,21.84522254473962,21.573498602315084,21.780866622924805,524500,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
2021-10-13 00:00:00-04:00,21.866668543160365,22.088338117628346,21.709354871582615,22.059736251831055,385200,0.0,0.0,smartcentres,yfinance,2026-07-14T18:50:27.103795
